id,url,landmark_id
3b263ef8a3eed536,https://upload.wikimedia.org/wikipedia/commons/8/88/ETH-BIB-Erdbebenwarte_Degenried-Dia_247-14676.tif,138982
d1c69f8f5be5fdc4,https://upload.wikimedia.org/wikipedia/commons/b/bf/ETH-BIB-Plan_von_F%C3%A8s%2C_Detail_%28Medina%29-Dia_247-02404.tif,138982
6ebe7dcb6062a10f,https://upload.wikimedia.org/wikipedia/commons/5/51/ETH_Swissair_LBS_SR02-10259_Ausschnitt_Kl%C3%B6ti.tif,138982
577032d0eb2aafb7,https://upload.wikimedia.org/wikipedia/commons/b/bf/ETH-BIB-Eisernes_Tor%2C_Fels-Schwelle_und_Wrak_vom_unteren_Kanal-Ende-Dia_247-09966.tif,138982
127fa05f6319f65c,https://upload.wikimedia.org/wikipedia/commons/9/95/ETH-BIB-Hafen%2C_Villefranche_vom_Ch%C3%A2teau_Nice-Dia_247-05513.tif,138982
89c0395a4b8d37bf,https://upload.wikimedia.org/wikipedia/commons/c/cb/ETH-BIB-Timgad%2C_Fliegerbild%2C_Transatlantique%2C_Paris-Dia_247-F-00209.tif,138982
9f21a3877656c654,https://upload.wikimedia.org/wikipedia/commons/3/31/ETH-BIB-Arve%2C_Schlinge_bout_du_monde_oberhalb_Carouge%2C_aufw%C3%A4rts-Dia_247-15109.tif,138982
3404b3600ac97cf8,https://upload.wikimedia.org/wikipedia/commons/9/90/ETH-BIB-F%C3%A8s%2C_Pont_Rsif-Dia_247-04915.tif,138982
c4a4b7a0afa6ca9d,https://upload.wikimedia.org/wikipedia/commons/8/86/ETH-BIB-Oberriet%2C_St._Gallen%2C_Ziegeleien_und_Montlingerberg-Dia_247-15022.tif,138982
b252d438f668ef3d,https://upload.wikimedia.org/wikipedia/commons/4/44/ETH-BIB-Rio_de_Janeiro%2C_Felsbuckel_%28Tijura-Fahrb%29-Dia_247-11191.tif,138982
bd1e38eec1c03368,https://upload.wikimedia.org/wikipedia/commons/0/0b/ETH-BIB-Metkovic%2C_von_S%C3%BCdwest_II_%28rechts%29-Dia_247-09685.tif,138982
758206182d966596,https://upload.wikimedia.org/wikipedia/commons/6/63/ETH-BIB-Seiry%2C_von_Westen-Dia_247-13558.tif,138982
bf1a554e25b46f02,https://upload.wikimedia.org/wikipedia/commons/3/37/ETH-BIB-Busental_Stoffel_Bauma%2C_Profil_quer_zur_T%C3%B6ss-Dia_247-Z-00290.tif,138982
8fa758161544b3fd,https://upload.wikimedia.org/wikipedia/commons/0/06/ETH-BIB-Auto-F%C3%A4hre_Gjurid_I-Dia_247-09563.tif,138982
68614ea427866657,https://upload.wikimedia.org/wikipedia/commons/8/80/ETH-BIB-Vulpino%2C_Lago_d%27Iseo%2C_Gipsbruch_von_S%C3%BCden-Dia_247-07188.tif,138982
d110840fd31ccf39,https://upload.wikimedia.org/wikipedia/commons/7/79/ETH-BIB-Paris%2C_Rue_Chateaudun-Dia_247-01623.tif,138982
40b98a552bf92d85,https://upload.wikimedia.org/wikipedia/commons/1/11/ETH-BIB-Mensajeria_%22Guerrera%22%2C_Pampas_Mendoza-San_Rafael-Dia_247-01070.tif,138982
7a8bd30128cc411b,https://upload.wikimedia.org/wikipedia/commons/a/a5/ETH-BIB-Corpataux%2C_verwaldeter_Kalktuffbruch-Dia_247-13692.tif,138982
664933285c529818,https://upload.wikimedia.org/wikipedia/commons/0/07/ETH-BIB-Montserrat%2C_Panorama_San_Geronimo_5.-Dia_247-15699.tif,138982
6fff637b18c65a6d,https://upload.wikimedia.org/wikipedia/commons/a/ad/ETH-BIB-Calbuco%2C_Stadt_vom_Meer_aus-Dia_247-01298.tif,138982
f53e1b88df654051,https://upload.wikimedia.org/wikipedia/commons/5/5d/ETH-BIB-Constantinopel%2C_Hagia_Sophia%2C_Aufriss_und_Grundriss-Dia_247-12374.tif,138982
568e73c473a75aad,https://upload.wikimedia.org/wikipedia/commons/d/dd/ETH-BIB-Taroudant%2C_Kasbah-Dia_247-09129.tif,138982
66a05adde31f5a66,https://upload.wikimedia.org/wikipedia/commons/9/90/ETH-BIB-Gwandelenfluh-Bergsturz%2C_Suppe_%C3%BCber_Rasenw%C3%BClsten-Dia_247-00930.tif,138982
0d295cd1024d8fbe,https://upload.wikimedia.org/wikipedia/commons/1/1c/ETH-BIB-Gen%C3%A8ve%2C_Parc_de_la_Grange%2C_Teich%2C_von_S%C3%BCden-Dia_247-13421.tif,138982
1eab69e486ab130c,https://upload.wikimedia.org/wikipedia/commons/9/9d/ETH-BIB-Morcote%2C_Contact_Glimmerschiefer-Quarzporphyr-Dia_247-14205.tif,138982
2f3519dcbfe57e4f,https://upload.wikimedia.org/wikipedia/commons/f/fd/Schweizerhalle_Aufraeumarbeiten_1.jpg,138982
c5c88251254cf074,https://upload.wikimedia.org/wikipedia/commons/d/db/ETH-BIB-Herznach%2C_Eisen-Rogenstein%2C_Handst%C3%BCck-Dia_247-15662.tif,138982
87b3662d5f26d52f,https://upload.wikimedia.org/wikipedia/commons/8/8e/ETH-BIB-Lungern-See%2C_Stollen_1836%2C_Karte_und_Profil-Dia_247-13298.tif,138982
401f53ba1b9f8d09,https://upload.wikimedia.org/wikipedia/commons/9/98/ETH-BIB-Brugg%2C_Aarebr%C3%BCcke_abw%C3%A4rts-Dia_247-14397.tif,138982
de66a3739635e6a1,https://upload.wikimedia.org/wikipedia/commons/6/63/ETH-BIB-Cattaro-Bucht_-_Perast_Hauptkirche-Dia_247-09521.tif,138982
